# Cursors in Graph
f in Hz	A in dBV
922.851562	-15.173921
924.316406	-15.129777
925.781250	-15.036186
927.246094	-14.958301
928.710937	-14.872351
930.175781	-14.824814
931.640625	-14.753035
933.105469	-14.694808
934.570312	-14.638040
936.035156	-14.599875
937.500000	-14.597043
938.964844	-14.614563
940.429687	-14.659068
941.894531	-14.694817
943.359375	-14.748563
944.824219	-14.779282
946.289062	-14.811409
947.753906	-14.872345
949.218750	-14.928449
950.683594	-14.935250
952.148437	-14.854834
953.613281	-14.658482
955.078125	-14.505758
956.542969	-14.489546
958.007812	-14.620257
959.472656	-14.846095
960.937500	-15.049815
962.402344	-15.174600
963.867187	-15.259568
965.332031	-15.312550
966.796875	-15.365422
968.261719	-15.417579
969.726562	-15.428762
971.191406	-15.483933
972.656250	-15.523504
974.121094	-15.544301
975.585937	-15.534746
977.050781	-15.530557
978.515625	-15.520243
979.980469	-15.499182
981.445312	-15.513422
982.910156	-15.535857
984.375000	-15.557353
985.839844	-15.555722
987.304687	-15.557450
988.769531	-15.556720
990.234375	-15.580402
991.699219	-15.602963
993.164062	-15.616026
994.628906	-15.650248
996.093750	-15.678936
997.558594	-15.680589

